filename,width,height,class,xmin,ymin,xmax,ymax
Boson_Capture_11_mp4-196_jpg.rf.2d847db65183603826ac76755770b645.jpg,416,416,Car,50,194,74,221
Boson_Capture_11_mp4-196_jpg.rf.2d847db65183603826ac76755770b645.jpg,416,416,Car,100,196,124,224
Boson_Capture_11_mp4-196_jpg.rf.2d847db65183603826ac76755770b645.jpg,416,416,Car,213,211,244,240
Boson_Capture_11_mp4-196_jpg.rf.2d847db65183603826ac76755770b645.jpg,416,416,Car,247,218,277,243
Boson_Capture_11_mp4-327_jpg.rf.2cb8bc23a8db7ee089441db15d6b5d95.jpg,416,416,Truck,362,182,380,207
Boson_Capture_11_mp4-327_jpg.rf.2cb8bc23a8db7ee089441db15d6b5d95.jpg,416,416,Truck,310,185,328,211
Boson_Capture_11_mp4-327_jpg.rf.2cb8bc23a8db7ee089441db15d6b5d95.jpg,416,416,Car,271,193,300,224
Boson_Capture_11_mp4-213_jpg.rf.2955ff6b1554fc891a6f64c6fe8c1125.jpg,416,416,Truck,95,198,135,242
Boson_Capture_11_mp4-97_jpg.rf.2f83996ede867491cf460574b1b2832c.jpg,416,416,Truck,131,216,204,253
Boson_Capture_11_mp4-361_jpg.rf.2f3639e30ddfa886538f4ff7d4e8af0c.jpg,416,416,Truck,351,175,392,226
Boson_Capture_11_mp4-361_jpg.rf.2f3639e30ddfa886538f4ff7d4e8af0c.jpg,416,416,Car,275,189,298,221
Boson_Capture_11_mp4-361_jpg.rf.2f3639e30ddfa886538f4ff7d4e8af0c.jpg,416,416,Truck,0,0,242,415
Boson_Capture_11_mp4-361_jpg.rf.2f3639e30ddfa886538f4ff7d4e8af0c.jpg,416,416,Car,306,194,335,231
Boson_Capture_11_mp4-354_jpg.rf.307df3a2c1307a960b186e761e76b7f5.jpg,416,416,Truck,0,0,287,415
Boson_Capture_11_mp4-354_jpg.rf.307df3a2c1307a960b186e761e76b7f5.jpg,416,416,Truck,342,145,416,292
Boson_Capture_11_mp4-354_jpg.rf.307df3a2c1307a960b186e761e76b7f5.jpg,416,416,Car,264,191,332,257
Boson_Capture_11_mp4-205_jpg.rf.2e6fb64a735d2457df6e014d33e0f316.jpg,416,416,Truck,169,178,240,232
Boson_Capture_11_mp4-424_jpg.rf.2d4f2648a73bb35d4a9eaa231e32e14f.jpg,416,416,Car,376,182,415,215
Boson_Capture_11_mp4-424_jpg.rf.2d4f2648a73bb35d4a9eaa231e32e14f.jpg,416,416,Car,351,189,363,211
Boson_Capture_11_mp4-424_jpg.rf.2d4f2648a73bb35d4a9eaa231e32e14f.jpg,416,416,Car,285,203,308,225
Boson_Capture_11_mp4-424_jpg.rf.2d4f2648a73bb35d4a9eaa231e32e14f.jpg,416,416,Car,264,199,289,230
Boson_Capture_11_mp4-424_jpg.rf.2d4f2648a73bb35d4a9eaa231e32e14f.jpg,416,416,Car,238,201,275,240
Boson_Capture_11_mp4-440_jpg.rf.2ff1789a5af3f0bf660403a300e4e12a.jpg,416,416,Car,343,204,363,232
Boson_Capture_11_mp4-440_jpg.rf.2ff1789a5af3f0bf660403a300e4e12a.jpg,416,416,Truck,256,202,314,261
Boson_Capture_11_mp4-440_jpg.rf.2ff1789a5af3f0bf660403a300e4e12a.jpg,416,416,Car,207,225,244,257
Boson_Capture_11_mp4-440_jpg.rf.2ff1789a5af3f0bf660403a300e4e12a.jpg,416,416,Car,147,224,226,282
Boson_Capture_11_mp4-440_jpg.rf.2ff1789a5af3f0bf660403a300e4e12a.jpg,416,416,Car,0,226,68,326
Boson_Capture_11_mp4-393_jpg.rf.343b69c1486a736917712becd01a330b.jpg,416,416,Truck,25,168,86,242
Boson_Capture_11_mp4-393_jpg.rf.343b69c1486a736917712becd01a330b.jpg,416,416,Car,203,211,284,269
Boson_Capture_11_mp4-339_jpg.rf.30e87da346291fdc1c056b1f30e6a3fd.jpg,416,416,Truck,1,162,24,233
Boson_Capture_11_mp4-339_jpg.rf.30e87da346291fdc1c056b1f30e6a3fd.jpg,416,416,Car,45,190,85,223
Boson_Capture_11_mp4-339_jpg.rf.30e87da346291fdc1c056b1f30e6a3fd.jpg,416,416,Car,88,190,124,228
Boson_Capture_11_mp4-339_jpg.rf.30e87da346291fdc1c056b1f30e6a3fd.jpg,416,416,Car,121,165,372,367
Boson_Capture_11_mp4-140_jpg.rf.31aaa672790c23050a372d24990b4c65.jpg,416,416,Car,284,197,299,211
Boson_Capture_11_mp4-140_jpg.rf.31aaa672790c23050a372d24990b4c65.jpg,416,416,Car,266,197,282,216
Boson_Capture_11_mp4-140_jpg.rf.31aaa672790c23050a372d24990b4c65.jpg,416,416,Car,72,217,147,271
Boson_Capture_11_mp4-140_jpg.rf.31aaa672790c23050a372d24990b4c65.jpg,416,416,Car,0,238,44,285
Boson_Capture_11_mp4-281_jpg.rf.2d9ca6b7f9b71eafc25e7e636e932549.jpg,416,416,Car,350,190,400,262
Boson_Capture_11_mp4-281_jpg.rf.2d9ca6b7f9b71eafc25e7e636e932549.jpg,416,416,Car,288,211,320,251
Boson_Capture_11_mp4-281_jpg.rf.2d9ca6b7f9b71eafc25e7e636e932549.jpg,416,416,Car,371,188,415,301
Boson_Capture_11_mp4-384_jpg.rf.32fd25523e56ef4a08e9c26a3fef08de.jpg,416,416,Car,116,225,129,249
Boson_Capture_11_mp4-384_jpg.rf.32fd25523e56ef4a08e9c26a3fef08de.jpg,416,416,Car,138,223,173,267
Boson_Capture_11_mp4-384_jpg.rf.32fd25523e56ef4a08e9c26a3fef08de.jpg,416,416,Truck,1,139,82,391
Boson_Capture_11_mp4-170_jpg.rf.3306d1ddca8bac3c688387c8ef2fa08c.jpg,416,416,Truck,33,0,302,385
Boson_Capture_11_mp4-355_jpg.rf.34c7a767ebe2f404c8b3bff09b02a2e4.jpg,416,416,Truck,171,0,416,415
Boson_Capture_11_mp4-355_jpg.rf.34c7a767ebe2f404c8b3bff09b02a2e4.jpg,416,416,Truck,1,146,80,297
Boson_Capture_11_mp4-355_jpg.rf.34c7a767ebe2f404c8b3bff09b02a2e4.jpg,416,416,Car,99,193,214,300
Boson_Capture_11_mp4-349_jpg.rf.31b296610eb97af207c9552ed212a970.jpg,416,416,Truck,99,157,192,255
Boson_Capture_11_mp4-349_jpg.rf.31b296610eb97af207c9552ed212a970.jpg,416,416,Truck,1,166,87,272
Boson_Capture_11_mp4-349_jpg.rf.31b296610eb97af207c9552ed212a970.jpg,416,416,Car,167,209,346,340
Boson_Capture_11_mp4-4_jpg.rf.33326238a294bfe630b9300ba40276a6.jpg,416,416,Truck,268,195,335,229
Boson_Capture_11_mp4-4_jpg.rf.33326238a294bfe630b9300ba40276a6.jpg,416,416,Car,153,213,230,275
Boson_Capture_11_mp4-4_jpg.rf.33326238a294bfe630b9300ba40276a6.jpg,416,416,Car,68,218,195,305
Boson_Capture_11_mp4-4_jpg.rf.33326238a294bfe630b9300ba40276a6.jpg,416,416,Car,0,230,88,305
Boson_Capture_11_mp4-447_jpg.rf.3543a66661de6faa482d81288b19cc14.jpg,416,416,Car,113,196,134,216
Boson_Capture_11_mp4-447_jpg.rf.3543a66661de6faa482d81288b19cc14.jpg,416,416,Car,86,196,107,225
Boson_Capture_11_mp4-447_jpg.rf.3543a66661de6faa482d81288b19cc14.jpg,416,416,Car,187,203,262,263
Boson_Capture_11_mp4-176_jpg.rf.35837ee23107ee6637abe55fa138471e.jpg,416,416,Car,291,201,306,216
Boson_Capture_11_mp4-176_jpg.rf.35837ee23107ee6637abe55fa138471e.jpg,416,416,Car,261,203,285,221
Boson_Capture_11_mp4-176_jpg.rf.35837ee23107ee6637abe55fa138471e.jpg,416,416,Car,197,205,230,234
Boson_Capture_11_mp4-168_jpg.rf.35a834ff84e944a6d7ecadb76c501a03.jpg,416,416,Truck,1,0,324,334
Boson_Capture_11_mp4-357_jpg.rf.351b93603cf3e21902eec4d14e48af1f.jpg,416,416,Truck,208,0,416,415
Boson_Capture_11_mp4-357_jpg.rf.351b93603cf3e21902eec4d14e48af1f.jpg,416,416,Truck,1,144,85,318
Boson_Capture_11_mp4-357_jpg.rf.351b93603cf3e21902eec4d14e48af1f.jpg,416,416,Car,93,197,174,271
Boson_Capture_11_mp4-269_jpg.rf.3502d299d5d439a5665169db202886c1.jpg,416,416,Car,341,204,356,222
Boson_Capture_11_mp4-269_jpg.rf.3502d299d5d439a5665169db202886c1.jpg,416,416,Car,364,194,398,238
Boson_Capture_11_mp4-269_jpg.rf.3502d299d5d439a5665169db202886c1.jpg,416,416,Car,267,214,284,229
Boson_Capture_11_mp4-269_jpg.rf.3502d299d5d439a5665169db202886c1.jpg,416,416,Car,223,213,249,235
Boson_Capture_11_mp4-269_jpg.rf.3502d299d5d439a5665169db202886c1.jpg,416,416,Truck,0,208,107,283
Boson_Capture_11_mp4-232_jpg.rf.3558c2b9fbee4666beab1b68f92143c2.jpg,416,416,Car,140,190,296,320
Boson_Capture_11_mp4-245_jpg.rf.34faa3f2f0e7eb9b0c14b3c71df6daaa.jpg,416,416,Car,375,195,416,306
Boson_Capture_11_mp4-355_jpg.rf.3618ed8d09e1b53b921c4f297e3ba22d.jpg,416,416,Truck,165,0,415,415
Boson_Capture_11_mp4-355_jpg.rf.3618ed8d09e1b53b921c4f297e3ba22d.jpg,416,416,Truck,1,138,67,302
Boson_Capture_11_mp4-355_jpg.rf.3618ed8d09e1b53b921c4f297e3ba22d.jpg,416,416,Car,87,189,212,304
Boson_Capture_11_mp4-226_jpg.rf.36ab8be1c36b21221d63f063eaee5c58.jpg,416,416,Car,338,192,379,238
Boson_Capture_11_mp4-226_jpg.rf.36ab8be1c36b21221d63f063eaee5c58.jpg,416,416,Car,188,207,207,229
Boson_Capture_11_mp4-226_jpg.rf.36ab8be1c36b21221d63f063eaee5c58.jpg,416,416,Car,147,209,173,234
Boson_Capture_11_mp4-11_jpg.rf.36dc8413d22ac173b4500186ea192c59.jpg,416,416,Truck,380,179,415,233
Boson_Capture_11_mp4-248_jpg.rf.35974ac29486c7779090c7b24b6c83ef.jpg,416,416,Car,1,186,59,286
Boson_Capture_11_mp4-248_jpg.rf.35974ac29486c7779090c7b24b6c83ef.jpg,416,416,Car,144,207,311,336
Boson_Capture_11_mp4-253_jpg.rf.3527a2ca6d75881b5dec74a6763f60cf.jpg,416,416,Car,352,186,402,246
Boson_Capture_11_mp4-174_jpg.rf.377ac1a04d912ee27e4d2b199b999883.jpg,416,416,Car,59,203,78,221
Boson_Capture_11_mp4-174_jpg.rf.377ac1a04d912ee27e4d2b199b999883.jpg,416,416,Car,95,210,123,231
Boson_Capture_11_mp4-174_jpg.rf.377ac1a04d912ee27e4d2b199b999883.jpg,416,416,Car,162,219,214,244
Boson_Capture_11_mp4-271_jpg.rf.37b58fd35ef1b26e4b1c7077d329a2ef.jpg,416,416,Car,365,200,398,238
Boson_Capture_11_mp4-271_jpg.rf.37b58fd35ef1b26e4b1c7077d329a2ef.jpg,416,416,Car,222,221,246,242
Boson_Capture_11_mp4-271_jpg.rf.37b58fd35ef1b26e4b1c7077d329a2ef.jpg,416,416,Car,0,221,217,415
Boson_Capture_11_mp4-117_jpg.rf.36ee25e97c74ebc0ac0c4170af417aea.jpg,416,416,Truck,41,167,68,211
Boson_Capture_11_mp4-117_jpg.rf.36ee25e97c74ebc0ac0c4170af417aea.jpg,416,416,Truck,72,172,107,224
Boson_Capture_11_mp4-163_jpg.rf.374c8c44cbb47d75de8c06c41396a490.jpg,416,416,Truck,29,117,100,244
Boson_Capture_11_mp4-396_jpg.rf.3926898acdf8bc4050e96e4366241973.jpg,416,416,Truck,9,150,82,266
Boson_Capture_11_mp4-396_jpg.rf.3926898acdf8bc4050e96e4366241973.jpg,416,416,Car,1,155,56,344
Boson_Capture_11_mp4-405_jpg.rf.38c57b31e85040d30108fb9f17c04b61.jpg,416,416,Car,240,217,278,251
Boson_Capture_11_mp4-405_jpg.rf.38c57b31e85040d30108fb9f17c04b61.jpg,416,416,Car,165,225,234,279
Boson_Capture_11_mp4-405_jpg.rf.38c57b31e85040d30108fb9f17c04b61.jpg,416,416,Car,365,190,415,326
Boson_Capture_11_mp4-221_jpg.rf.38419f8f3069710396ce319e94f11e80.jpg,416,416,Car,284,212,337,260
Boson_Capture_11_mp4-377_jpg.rf.37a89c8ca5b7328ea501ac3b24cd1317.jpg,416,416,Truck,63,171,108,245
Boson_Capture_11_mp4-377_jpg.rf.37a89c8ca5b7328ea501ac3b24cd1317.jpg,416,416,Truck,117,187,162,245
Boson_Capture_11_mp4-377_jpg.rf.37a89c8ca5b7328ea501ac3b24cd1317.jpg,416,416,Truck,1,161,85,296
Boson_Capture_11_mp4-197_jpg.rf.393f2ecb5bfb9a37448eac33dacad272.jpg,416,416,Car,213,213,243,241
Boson_Capture_11_mp4-197_jpg.rf.393f2ecb5bfb9a37448eac33dacad272.jpg,416,416,Car,247,218,278,242
Boson_Capture_11_mp4-102_jpg.rf.3a1a3c536f75a7513e058c8dd88a41cc.jpg,416,416,Truck,51,188,72,212
Boson_Capture_11_mp4-102_jpg.rf.3a1a3c536f75a7513e058c8dd88a41cc.jpg,416,416,Truck,74,191,102,218
Boson_Capture_11_mp4-99_jpg.rf.3849707e5401ec194a0168c1d655aaa4.jpg,416,416,Car,327,197,344,211
Boson_Capture_11_mp4-99_jpg.rf.3849707e5401ec194a0168c1d655aaa4.jpg,416,416,Car,88,219,146,249
Boson_Capture_11_mp4-231_jpg.rf.3d75b4b5357165a117c9762c7fb85005.jpg,416,416,Truck,175,186,243,245
Boson_Capture_11_mp4-448_jpg.rf.3b9c72c92aab96c8c05812e4d8bbb8f0.jpg,416,416,Car,73,196,99,222
Boson_Capture_11_mp4-448_jpg.rf.3b9c72c92aab96c8c05812e4d8bbb8f0.jpg,416,416,Truck,148,190,189,233
Boson_Capture_11_mp4-448_jpg.rf.3b9c72c92aab96c8c05812e4d8bbb8f0.jpg,416,416,Car,92,194,135,244
Boson_Capture_11_mp4-265_jpg.rf.3a4c362ddada02ba11f4363fef1274c8.jpg,416,416,Car,352,186,383,224
Boson_Capture_11_mp4-265_jpg.rf.3a4c362ddada02ba11f4363fef1274c8.jpg,416,416,Truck,197,188,236,230
Boson_Capture_11_mp4-265_jpg.rf.3a4c362ddada02ba11f4363fef1274c8.jpg,416,416,Car,237,199,259,221
Boson_Capture_11_mp4-265_jpg.rf.3a4c362ddada02ba11f4363fef1274c8.jpg,416,416,Car,257,192,316,252
Boson_Capture_11_mp4-265_jpg.rf.3a4c362ddada02ba11f4363fef1274c8.jpg,416,416,Car,94,209,161,253
Boson_Capture_11_mp4-241_jpg.rf.3a0b443f91e69a4c6908e1bd6faa040f.jpg,416,416,Car,325,189,350,213
Boson_Capture_11_mp4-241_jpg.rf.3a0b443f91e69a4c6908e1bd6faa040f.jpg,416,416,Car,362,184,390,218
Boson_Capture_11_mp4-128_jpg.rf.3ea4b0801f85f9fa88a01d4c6e7c7bb0.jpg,416,416,Car,234,215,291,255
Boson_Capture_11_mp4-166_jpg.rf.3b92da2f936f3961369f75da3d2776f2.jpg,416,416,Truck,1,30,174,323
Boson_Capture_11_mp4-293_jpg.rf.3e889f805f8e7dea543e493d93f6da51.jpg,416,416,Car,365,196,400,235
Boson_Capture_11_mp4-293_jpg.rf.3e889f805f8e7dea543e493d93f6da51.jpg,416,416,Car,238,215,262,243
Boson_Capture_11_mp4-293_jpg.rf.3e889f805f8e7dea543e493d93f6da51.jpg,416,416,Car,85,233,158,284
Boson_Capture_11_mp4-305_jpg.rf.3e5e3a8fc6a760e42ed1e16f6cee1ba1.jpg,416,416,Truck,295,218,415,291
Boson_Capture_11_mp4-313_jpg.rf.3e5387e135f6f60c7b9ee232ca8e0a2d.jpg,416,416,Car,0,241,41,285
Boson_Capture_11_mp4-369_jpg.rf.3f59410eb88f92a90ff311b2ef6d9fdd.jpg,416,416,Truck,107,96,302,303
Boson_Capture_11_mp4-369_jpg.rf.3f59410eb88f92a90ff311b2ef6d9fdd.jpg,416,416,Truck,347,175,393,235
Boson_Capture_11_mp4-369_jpg.rf.3f59410eb88f92a90ff311b2ef6d9fdd.jpg,416,416,Truck,300,190,336,231
Boson_Capture_11_mp4-369_jpg.rf.3f59410eb88f92a90ff311b2ef6d9fdd.jpg,416,416,Car,0,227,108,344
Boson_Capture_11_mp4-229_jpg.rf.b93dc1ce01f7cfd7decec6dc0a05bf1d.jpg,416,416,Car,53,181,76,213
Boson_Capture_11_mp4-229_jpg.rf.b93dc1ce01f7cfd7decec6dc0a05bf1d.jpg,416,416,Car,190,185,230,226
Boson_Capture_11_mp4-229_jpg.rf.b93dc1ce01f7cfd7decec6dc0a05bf1d.jpg,416,416,Car,298,204,374,253
Boson_Capture_11_mp4-355_jpg.rf.b8868656000b6b243b99450601abd2dd.jpg,416,416,Truck,0,0,248,415
Boson_Capture_11_mp4-355_jpg.rf.b8868656000b6b243b99450601abd2dd.jpg,416,416,Truck,338,148,416,297
Boson_Capture_11_mp4-355_jpg.rf.b8868656000b6b243b99450601abd2dd.jpg,416,416,Car,206,194,319,299
Boson_Capture_11_mp4-409_jpg.rf.ba776a7938697cd66d668a35d7041614.jpg,416,416,Car,280,205,303,232
Boson_Capture_11_mp4-409_jpg.rf.ba776a7938697cd66d668a35d7041614.jpg,416,416,Car,234,206,274,248
Boson_Capture_11_mp4-409_jpg.rf.ba776a7938697cd66d668a35d7041614.jpg,416,416,Car,355,180,415,359
Boson_Capture_11_mp4-363_jpg.rf.b97eb7f2193e2f591ba996281b7a4436.jpg,416,416,Truck,378,179,416,233
Boson_Capture_11_mp4-363_jpg.rf.b97eb7f2193e2f591ba996281b7a4436.jpg,416,416,Car,330,196,363,235
Boson_Capture_11_mp4-363_jpg.rf.b97eb7f2193e2f591ba996281b7a4436.jpg,416,416,Truck,0,0,261,415
Boson_Capture_11_mp4-363_jpg.rf.b97eb7f2193e2f591ba996281b7a4436.jpg,416,416,Car,268,204,304,238
Boson_Capture_11_mp4-52_jpg.rf.bd917a495aff394e7dd408660dac4e0d.jpg,416,416,Car,201,227,274,256
Boson_Capture_11_mp4-168_jpg.rf.bbdf4dc5bbb6742af0aa9b4be4031119.jpg,416,416,Truck,7,0,331,335
Boson_Capture_11_mp4-273_jpg.rf.bd7b971156cb5c431f4934c6777a75e1.jpg,416,416,Car,15,183,47,219
Boson_Capture_11_mp4-273_jpg.rf.bd7b971156cb5c431f4934c6777a75e1.jpg,416,416,Car,186,201,215,230
Boson_Capture_11_mp4-273_jpg.rf.bd7b971156cb5c431f4934c6777a75e1.jpg,416,416,Car,109,194,196,275
Boson_Capture_11_mp4-95_jpg.rf.bc5ae110cbc520300a2c2d9a453900f6.jpg,416,416,Car,77,206,104,238
Boson_Capture_11_mp4-277_jpg.rf.bb1c8e6e3635a7489636093542feb607.jpg,416,416,Car,343,207,368,235
Boson_Capture_11_mp4-277_jpg.rf.bb1c8e6e3635a7489636093542feb607.jpg,416,416,Car,238,214,309,281
Boson_Capture_11_mp4-443_jpg.rf.bdae3e526282bf6b992461df3244d560.jpg,416,416,Car,351,205,368,233
Boson_Capture_11_mp4-443_jpg.rf.bdae3e526282bf6b992461df3244d560.jpg,416,416,Car,291,207,316,239
Boson_Capture_11_mp4-443_jpg.rf.bdae3e526282bf6b992461df3244d560.jpg,416,416,Truck,0,148,198,416
Boson_Capture_11_mp4-370_jpg.rf.b88a6f45b6c90454409c883ba2114677.jpg,416,416,Truck,90,129,219,273
Boson_Capture_11_mp4-370_jpg.rf.b88a6f45b6c90454409c883ba2114677.jpg,416,416,Truck,8,172,57,237
Boson_Capture_11_mp4-370_jpg.rf.b88a6f45b6c90454409c883ba2114677.jpg,416,416,Car,68,194,93,222
Boson_Capture_11_mp4-370_jpg.rf.b88a6f45b6c90454409c883ba2114677.jpg,416,416,Car,239,218,416,415
Boson_Capture_11_mp4-366_jpg.rf.bc1a30cf6dc3b891c696bb01f980139c.jpg,416,416,Truck,14,164,58,221
Boson_Capture_11_mp4-366_jpg.rf.bc1a30cf6dc3b891c696bb01f980139c.jpg,416,416,Truck,115,173,155,222
Boson_Capture_11_mp4-366_jpg.rf.bc1a30cf6dc3b891c696bb01f980139c.jpg,416,416,Truck,169,0,416,415
Boson_Capture_11_mp4-366_jpg.rf.bc1a30cf6dc3b891c696bb01f980139c.jpg,416,416,Car,69,188,103,225
Boson_Capture_11_mp4-137_jpg.rf.b9c51d6c9fbee898ffb26458ebb09989.jpg,416,416,Car,139,202,160,222
Boson_Capture_11_mp4-137_jpg.rf.b9c51d6c9fbee898ffb26458ebb09989.jpg,416,416,Car,267,226,323,260
Boson_Capture_11_mp4-135_jpg.rf.bc94a48151184492ae46ec521e81b84d.jpg,416,416,Car,226,218,267,246
Boson_Capture_11_mp4-210_jpg.rf.be72e97f0b3c1101c2c973dff6e7e158.jpg,416,416,Car,82,193,113,231
Boson_Capture_11_mp4-430_jpg.rf.be4daab224694ad9b4dd7bc245bb980d.jpg,416,416,Car,72,172,89,190
Boson_Capture_11_mp4-430_jpg.rf.be4daab224694ad9b4dd7bc245bb980d.jpg,416,416,Truck,21,170,45,197
Boson_Capture_11_mp4-430_jpg.rf.be4daab224694ad9b4dd7bc245bb980d.jpg,416,416,Truck,1,167,7,200
Boson_Capture_11_mp4-430_jpg.rf.be4daab224694ad9b4dd7bc245bb980d.jpg,416,416,Car,93,176,118,207
Boson_Capture_11_mp4-430_jpg.rf.be4daab224694ad9b4dd7bc245bb980d.jpg,416,416,Car,112,185,165,231
Boson_Capture_11_mp4-430_jpg.rf.be4daab224694ad9b4dd7bc245bb980d.jpg,416,416,Car,229,188,342,289
Boson_Capture_11_mp4-310_jpg.rf.bccdc23ec7e915c1ea64b29af417eecd.jpg,416,416,Truck,105,197,229,287
Boson_Capture_11_mp4-310_jpg.rf.bccdc23ec7e915c1ea64b29af417eecd.jpg,416,416,Car,0,210,133,341
Boson_Capture_11_mp4-411_jpg.rf.bec78967a9b4e66d76ef2936c78791c3.jpg,416,416,Car,231,203,262,239
Boson_Capture_11_mp4-411_jpg.rf.bec78967a9b4e66d76ef2936c78791c3.jpg,416,416,Truck,99,199,193,283
Boson_Capture_11_mp4-411_jpg.rf.bec78967a9b4e66d76ef2936c78791c3.jpg,416,416,Car,333,170,416,360
Boson_Capture_11_mp4-256_jpg.rf.bc3678991a698bea9e0f370fe27b79c2.jpg,416,416,Car,353,200,392,246
Boson_Capture_11_mp4-256_jpg.rf.bc3678991a698bea9e0f370fe27b79c2.jpg,416,416,Car,289,210,323,248
Boson_Capture_11_mp4-256_jpg.rf.bc3678991a698bea9e0f370fe27b79c2.jpg,416,416,Car,191,219,222,246
Boson_Capture_11_mp4-135_jpg.rf.bf866647a33181fb6bd20040ad161c91.jpg,416,416,Car,229,221,270,249
Boson_Capture_11_mp4-308_jpg.rf.c1ea080635b1c6bd782996701f083f3e.jpg,416,416,Car,277,203,299,226
Boson_Capture_11_mp4-308_jpg.rf.c1ea080635b1c6bd782996701f083f3e.jpg,416,416,Car,338,196,374,233
Boson_Capture_11_mp4-308_jpg.rf.c1ea080635b1c6bd782996701f083f3e.jpg,416,416,Car,257,200,288,237
Boson_Capture_11_mp4-308_jpg.rf.c1ea080635b1c6bd782996701f083f3e.jpg,416,416,Car,224,200,271,248
Boson_Capture_11_mp4-308_jpg.rf.c1ea080635b1c6bd782996701f083f3e.jpg,416,416,Car,168,205,239,264
Boson_Capture_11_mp4-308_jpg.rf.c1ea080635b1c6bd782996701f083f3e.jpg,416,416,Car,68,219,189,295
Boson_Capture_11_mp4-308_jpg.rf.c1ea080635b1c6bd782996701f083f3e.jpg,416,416,Car,0,224,62,344
Boson_Capture_11_mp4-377_jpg.rf.c0541a30156f06b9812f0482370a4d39.jpg,416,416,Truck,55,165,101,240
Boson_Capture_11_mp4-377_jpg.rf.c0541a30156f06b9812f0482370a4d39.jpg,416,416,Truck,109,181,155,239
Boson_Capture_11_mp4-377_jpg.rf.c0541a30156f06b9812f0482370a4d39.jpg,416,416,Truck,1,155,77,291
Boson_Capture_11_mp4-93_jpg.rf.c0faa39493dc283ebb6f3a1d394b55ef.jpg,416,416,Car,1,176,11,217
Boson_Capture_11_mp4-93_jpg.rf.c0faa39493dc283ebb6f3a1d394b55ef.jpg,416,416,Truck,107,190,132,218
Boson_Capture_11_mp4-93_jpg.rf.c0faa39493dc283ebb6f3a1d394b55ef.jpg,416,416,Car,126,195,157,228
Boson_Capture_11_mp4-93_jpg.rf.c0faa39493dc283ebb6f3a1d394b55ef.jpg,416,416,Car,141,201,180,237
Boson_Capture_11_mp4-93_jpg.rf.c0faa39493dc283ebb6f3a1d394b55ef.jpg,416,416,Car,238,203,368,299
Boson_Capture_11_mp4-373_jpg.rf.c190e1969d4e9e207c5e3a99173c0459.jpg,416,416,Truck,86,134,223,290
Boson_Capture_11_mp4-373_jpg.rf.c190e1969d4e9e207c5e3a99173c0459.jpg,416,416,Car,67,207,100,245
Boson_Capture_11_mp4-373_jpg.rf.c190e1969d4e9e207c5e3a99173c0459.jpg,416,416,Truck,1,152,65,342
Boson_Capture_11_mp4-373_jpg.rf.c190e1969d4e9e207c5e3a99173c0459.jpg,416,416,Car,192,217,415,415
Boson_Capture_11_mp4-220_jpg.rf.c3131d75bb49258bb8904e7bc9c0ca23.jpg,416,416,Car,142,200,269,299
Boson_Capture_11_mp4-242_jpg.rf.c09148a9c4b2a911f1e54a491ba08c47.jpg,416,416,Car,361,190,415,266
Boson_Capture_11_mp4-134_jpg.rf.c111f918849bf7ea9830ad4c27dfa81c.jpg,416,416,Car,157,204,177,219
Boson_Capture_11_mp4-286_jpg.rf.c27cf4c3d61f8661a9a21b44bfbabe57.jpg,416,416,Car,293,201,319,233
Boson_Capture_11_mp4-286_jpg.rf.c27cf4c3d61f8661a9a21b44bfbabe57.jpg,416,416,Car,337,199,377,242
Boson_Capture_11_mp4-286_jpg.rf.c27cf4c3d61f8661a9a21b44bfbabe57.jpg,416,416,Car,223,217,244,238
Boson_Capture_11_mp4-286_jpg.rf.c27cf4c3d61f8661a9a21b44bfbabe57.jpg,416,416,Car,176,223,202,245
Boson_Capture_11_mp4-286_jpg.rf.c27cf4c3d61f8661a9a21b44bfbabe57.jpg,416,416,Car,352,194,415,277
Boson_Capture_11_mp4-286_jpg.rf.c27cf4c3d61f8661a9a21b44bfbabe57.jpg,416,416,Car,120,216,180,262
Boson_Capture_11_mp4-286_jpg.rf.c27cf4c3d61f8661a9a21b44bfbabe57.jpg,416,416,Car,3,239,76,281
Boson_Capture_11_mp4-276_jpg.rf.c0d8708abe6969c54cc0b974b109049a.jpg,416,416,Car,358,200,382,234
Boson_Capture_11_mp4-276_jpg.rf.c0d8708abe6969c54cc0b974b109049a.jpg,416,416,Car,266,209,330,275
Boson_Capture_11_mp4-273_jpg.rf.c00d7638f58bce613dbd1afe2e0b9605.jpg,416,416,Car,38,195,69,231
Boson_Capture_11_mp4-273_jpg.rf.c00d7638f58bce613dbd1afe2e0b9605.jpg,416,416,Car,208,213,237,242
Boson_Capture_11_mp4-273_jpg.rf.c00d7638f58bce613dbd1afe2e0b9605.jpg,416,416,Car,131,206,218,287
Boson_Capture_11_mp4-408_jpg.rf.c4449b5e1c25f7a97ad4bdd93d094176.jpg,416,416,Car,251,228,281,256
Boson_Capture_11_mp4-408_jpg.rf.c4449b5e1c25f7a97ad4bdd93d094176.jpg,416,416,Car,128,225,214,300
Boson_Capture_11_mp4-408_jpg.rf.c4449b5e1c25f7a97ad4bdd93d094176.jpg,416,416,Car,357,191,415,364
Boson_Capture_11_mp4-328_jpg.rf.c54ffc915b8831788e521a0468087cc8.jpg,416,416,Car,37,181,54,208
Boson_Capture_11_mp4-328_jpg.rf.c54ffc915b8831788e521a0468087cc8.jpg,416,416,Car,71,190,88,209
